question,subject,choices,answer
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[slaister,, miscue,, aurigo,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[slaister,, deuterocasease,, miscue,, aurigo]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[slaister,, deuterocasease,, aurigo,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[slaister,, aurigo,, miscue,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[slaister,, aurigo,, deuterocasease,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, slaister,, deuterocasease,, aurigo]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, slaister,, aurigo,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, deuterocasease,, slaister,, aurigo]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, deuterocasease,, aurigo,, slaister]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, aurigo,, slaister,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[miscue,, aurigo,, deuterocasease,, slaister]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, slaister,, miscue,, aurigo]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, slaister,, aurigo,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, miscue,, slaister,, aurigo]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, miscue,, aurigo,, slaister]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, aurigo,, slaister,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[deuterocasease,, aurigo,, miscue,, slaister]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, slaister,, miscue,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, slaister,, deuterocasease,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, miscue,, slaister,, deuterocasease]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, miscue,, deuterocasease,, slaister]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, deuterocasease,, slaister,, miscue]",3
Statement 1 | The unity of a subring must be the same as the unity of the ring. Statement 2 | Every field is an integral domain.,abstract_algebra,"[aurigo,, deuterocasease,, miscue,, slaister]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, ringatu,, bagmaker,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, ringatu,, askings,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, bagmaker,, ringatu,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, bagmaker,, askings,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, askings,, ringatu,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[cankeredness,, askings,, bagmaker,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, cankeredness,, bagmaker,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, cankeredness,, askings,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, bagmaker,, cankeredness,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, bagmaker,, askings,, cankeredness]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, askings,, cankeredness,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[ringatu,, askings,, bagmaker,, cankeredness]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, cankeredness,, ringatu,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, cankeredness,, askings,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, ringatu,, cankeredness,, askings]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, ringatu,, askings,, cankeredness]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, askings,, cankeredness,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[bagmaker,, askings,, ringatu,, cankeredness]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, cankeredness,, ringatu,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, cankeredness,, bagmaker,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, ringatu,, cankeredness,, bagmaker]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, ringatu,, bagmaker,, cankeredness]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, bagmaker,, cankeredness,, ringatu]",3
Statement 1 | The set of 2 x 2 matrices with integer entries and nonzero determinant is a group under matrix multiplication. Statement 2 | The set of 2 x 2 matrices with integer entries and determinant 1 is a group under matrix multiplication.,abstract_algebra,"[askings,, bagmaker,, ringatu,, cankeredness]",3
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, skokiaan,, nonconsecutiveness,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, skokiaan,, geologies,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, nonconsecutiveness,, skokiaan,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, nonconsecutiveness,, geologies,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, geologies,, skokiaan,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[mimeoed,, geologies,, nonconsecutiveness,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, mimeoed,, nonconsecutiveness,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, mimeoed,, geologies,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, nonconsecutiveness,, mimeoed,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, nonconsecutiveness,, geologies,, mimeoed]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, geologies,, mimeoed,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[skokiaan,, geologies,, nonconsecutiveness,, mimeoed]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, mimeoed,, skokiaan,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, mimeoed,, geologies,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, skokiaan,, mimeoed,, geologies]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, skokiaan,, geologies,, mimeoed]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, geologies,, mimeoed,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[nonconsecutiveness,, geologies,, skokiaan,, mimeoed]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, mimeoed,, skokiaan,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, mimeoed,, nonconsecutiveness,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, skokiaan,, mimeoed,, nonconsecutiveness]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, skokiaan,, nonconsecutiveness,, mimeoed]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, nonconsecutiveness,, mimeoed,, skokiaan]",2
Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,abstract_algebra,"[geologies,, nonconsecutiveness,, skokiaan,, mimeoed]",2
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, dodgers,, unsoreness,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, dodgers,, indescriptive,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, unsoreness,, dodgers,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, unsoreness,, indescriptive,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, indescriptive,, dodgers,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[despaired,, indescriptive,, unsoreness,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, despaired,, unsoreness,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, despaired,, indescriptive,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, unsoreness,, despaired,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, unsoreness,, indescriptive,, despaired]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, indescriptive,, despaired,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[dodgers,, indescriptive,, unsoreness,, despaired]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, despaired,, dodgers,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, despaired,, indescriptive,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, dodgers,, despaired,, indescriptive]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, dodgers,, indescriptive,, despaired]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, indescriptive,, despaired,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[unsoreness,, indescriptive,, dodgers,, despaired]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, despaired,, dodgers,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, despaired,, unsoreness,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, dodgers,, despaired,, unsoreness]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, dodgers,, unsoreness,, despaired]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, unsoreness,, despaired,, dodgers]",1
"If A = (1, 2, 3, 4). Let ~= {(1, 2), (1, 3), (4, 2)}. Then ~ is",abstract_algebra,"[indescriptive,, unsoreness,, dodgers,, despaired]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, priceite,, sanctimonial,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, priceite,, neuronym,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, sanctimonial,, priceite,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, sanctimonial,, neuronym,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, neuronym,, priceite,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[rasceta,, neuronym,, sanctimonial,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, rasceta,, sanctimonial,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, rasceta,, neuronym,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, sanctimonial,, rasceta,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, sanctimonial,, neuronym,, rasceta]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, neuronym,, rasceta,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[priceite,, neuronym,, sanctimonial,, rasceta]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, rasceta,, priceite,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, rasceta,, neuronym,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, priceite,, rasceta,, neuronym]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, priceite,, neuronym,, rasceta]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, neuronym,, rasceta,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[sanctimonial,, neuronym,, priceite,, rasceta]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, rasceta,, priceite,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, rasceta,, sanctimonial,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, priceite,, rasceta,, sanctimonial]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, priceite,, sanctimonial,, rasceta]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, sanctimonial,, rasceta,, priceite]",1
How many homomorphisms are there of Z into Z_2?,abstract_algebra,"[neuronym,, sanctimonial,, priceite,, rasceta]",1
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, heman,, triturate,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, heman,, imperials,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, triturate,, heman,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, triturate,, imperials,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, imperials,, heman,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[procotton,, imperials,, triturate,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, procotton,, triturate,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, procotton,, imperials,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, triturate,, procotton,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, triturate,, imperials,, procotton]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, imperials,, procotton,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[heman,, imperials,, triturate,, procotton]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, procotton,, heman,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, procotton,, imperials,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, heman,, procotton,, imperials]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, heman,, imperials,, procotton]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, imperials,, procotton,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[triturate,, imperials,, heman,, procotton]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, procotton,, heman,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, procotton,, triturate,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, heman,, procotton,, triturate]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, heman,, triturate,, procotton]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, triturate,, procotton,, heman]",2
Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multiplicative identity.,abstract_algebra,"[imperials,, triturate,, heman,, procotton]",2
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, epidemical,, nightly,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, epidemical,, burnishing,, nightly]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, nightly,, epidemical,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, nightly,, burnishing,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, burnishing,, epidemical,, nightly]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[boast,, burnishing,, nightly,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, boast,, nightly,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, boast,, burnishing,, nightly]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, nightly,, boast,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, nightly,, burnishing,, boast]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, burnishing,, boast,, nightly]",3
