,question,Subject,choices,answer_original_temperature:0
1018,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[创,, 采,, 猜,, 苟]",0
1019,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[创,, 采,, 苟,, 猜]",1
1020,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 猜,, 创,, 采]",0
1021,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 猜,, 采,, 创]",0
1022,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 创,, 猜,, 采]",0
1023,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 创,, 采,, 猜]",0
1024,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 采,, 猜,, 创]",0
1025,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[苟,, 采,, 创,, 猜]",1
1026,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 猜,, 创,, 苟]",0
1027,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 猜,, 苟,, 创]",0
1028,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 创,, 猜,, 苟]",0
1029,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 创,, 苟,, 猜]",0
1030,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 苟,, 猜,, 创]",0
1031,陈述 1 | 某个 45 阶阿贝尔群有一个 10 阶的子群。陈述 2 | 当且仅当 H 的左陪集的个数等于 H 的右陪集的个数，群 G 的子群 H 是一个正规子群。,abstract_algebra,"[采,, 苟,, 创,, 猜]",0
1032,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 汞,, 涅,, 裸]",0
1033,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 汞,, 裸,, 涅]",0
1034,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 涅,, 汞,, 裸]",0
1035,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 涅,, 裸,, 汞]",0
1036,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 裸,, 汞,, 涅]",0
1037,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[耶,, 裸,, 涅,, 汞]",0
1038,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 耶,, 涅,, 裸]",1
1039,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 耶,, 裸,, 涅]",1
1040,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 涅,, 耶,, 裸]",1
1041,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 涅,, 裸,, 耶]",1
1042,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 裸,, 耶,, 涅]",2
1043,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[汞,, 裸,, 涅,, 耶]",1
1044,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 耶,, 汞,, 裸]",0
1045,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 耶,, 裸,, 汞]",0
1046,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 汞,, 耶,, 裸]",0
1047,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 汞,, 裸,, 耶]",0
1048,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 裸,, 耶,, 汞]",0
1049,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[涅,, 裸,, 汞,, 耶]",0
1050,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 耶,, 汞,, 涅]",1
1051,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 耶,, 涅,, 汞]",1
1052,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 汞,, 耶,, 涅]",0
1053,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 汞,, 涅,, 耶]",0
1054,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 涅,, 耶,, 汞]",0
1055,陈述 1 | 每一个具有 0 特征的整域都是无限的。陈述 2 | 每一个具有素特征的整域都是有限的。,abstract_algebra,"[裸,, 涅,, 汞,, 耶]",0
1056,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 编,, 题,, 织]",0
1057,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 编,, 织,, 题]",0
1058,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 题,, 编,, 织]",0
1059,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 题,, 织,, 编]",0
1060,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 织,, 编,, 题]",0
1061,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[唯,, 织,, 题,, 编]",0
1062,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 唯,, 题,, 织]",1
1063,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 唯,, 织,, 题]",1
1064,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 题,, 唯,, 织]",2
1065,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 题,, 织,, 唯]",0
1066,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 织,, 唯,, 题]",2
1067,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[编,, 织,, 题,, 唯]",0
1068,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 唯,, 编,, 织]",1
1069,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 唯,, 织,, 编]",1
1070,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 编,, 唯,, 织]",2
1071,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 编,, 织,, 唯]",0
1072,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 织,, 唯,, 编]",2
1073,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[题,, 织,, 编,, 唯]",0
1074,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 唯,, 编,, 题]",1
1075,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 唯,, 题,, 编]",1
1076,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 编,, 唯,, 题]",2
1077,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 编,, 题,, 唯]",0
1078,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 题,, 唯,, 编]",2
1079,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 f 一定是单射的。陈述 2 | 函数 f 一定是满射的。,abstract_algebra,"[织,, 题,, 编,, 唯]",3
1080,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 侩,, 赖,, 乔]",1
1081,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 侩,, 乔,, 赖]",1
1082,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 赖,, 侩,, 乔]",1
1083,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 赖,, 乔,, 侩]",1
1084,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 乔,, 侩,, 赖]",0
1085,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[肩,, 乔,, 赖,, 侩]",1
1086,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 肩,, 赖,, 乔]",0
1087,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 肩,, 乔,, 赖]",0
1088,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 赖,, 肩,, 乔]",0
1089,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 赖,, 乔,, 肩]",0
1090,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 乔,, 肩,, 赖]",0
1091,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[侩,, 乔,, 赖,, 肩]",0
1092,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 肩,, 侩,, 乔]",0
1093,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 肩,, 乔,, 侩]",0
1094,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 侩,, 肩,, 乔]",0
1095,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 侩,, 乔,, 肩]",0
1096,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 乔,, 肩,, 侩]",0
1097,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[赖,, 乔,, 侩,, 肩]",0
1098,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 肩,, 侩,, 赖]",0
1099,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 肩,, 赖,, 侩]",0
1100,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 侩,, 肩,, 赖]",1
1101,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 侩,, 赖,, 肩]",1
1102,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 赖,, 肩,, 侩]",1
1103,陈述 1 | 对于任意两个群 G 和 G'，存在 G 到 G' 的同态。陈述 2 | 每个同态是一对一映射。,abstract_algebra,"[乔,, 赖,, 侩,, 肩]",1
1104,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 殷,, 总,, 捶]",1
1105,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 殷,, 捶,, 总]",1
1106,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 总,, 殷,, 捶]",1
1107,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 总,, 捶,, 殷]",1
1108,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 捶,, 殷,, 总]",1
1109,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[漳,, 捶,, 总,, 殷]",1
1110,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 漳,, 总,, 捶]",0
1111,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 漳,, 捶,, 总]",0
1112,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 总,, 漳,, 捶]",1
1113,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 总,, 捶,, 漳]",1
1114,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 捶,, 漳,, 总]",1
1115,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[殷,, 捶,, 总,, 漳]",1
1116,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 漳,, 殷,, 捶]",0
1117,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 漳,, 捶,, 殷]",0
1118,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 殷,, 漳,, 捶]",1
1119,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 殷,, 捶,, 漳]",0
1120,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 捶,, 漳,, 殷]",1
1121,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[总,, 捶,, 殷,, 漳]",1
1122,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 漳,, 殷,, 总]",0
1123,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 漳,, 总,, 殷]",0
1124,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 殷,, 漳,, 总]",1
1125,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 殷,, 总,, 漳]",1
1126,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 总,, 漳,, 殷]",1
1127,陈述 1 | 同态可以有一个空核。陈述 2 | 不可能存在有限群与无限群的非平凡同态。,abstract_algebra,"[捶,, 总,, 殷,, 漳]",1
1128,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 庞,, 校,, 杖]",1
1129,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 庞,, 杖,, 校]",1
1130,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 校,, 庞,, 杖]",1
1131,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 校,, 杖,, 庞]",1
1132,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 杖,, 庞,, 校]",0
1133,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[廓,, 杖,, 校,, 庞]",0
1134,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 廓,, 校,, 杖]",0
1135,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 廓,, 杖,, 校]",0
1136,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 校,, 廓,, 杖]",0
1137,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 校,, 杖,, 廓]",0
1138,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 杖,, 廓,, 校]",0
1139,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[庞,, 杖,, 校,, 廓]",0
1140,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 廓,, 庞,, 杖]",1
1141,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 廓,, 杖,, 庞]",0
1142,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 庞,, 廓,, 杖]",1
1143,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 庞,, 杖,, 廓]",1
1144,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 杖,, 廓,, 庞]",0
1145,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[校,, 杖,, 庞,, 廓]",0
1146,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 廓,, 庞,, 校]",1
1147,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 廓,, 校,, 庞]",1
1148,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 庞,, 廓,, 校]",1
1149,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 庞,, 校,, 廓]",1
1150,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 校,, 廓,, 庞]",1
1151,求 Z_3 中满足 Z_3[x]/(x^3 + x^2 + c) 是一个域的所有 c。,abstract_algebra,"[杖,, 校,, 庞,, 廓]",1
1152,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 瘴,, 嗽,, 宫]",0
1153,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 瘴,, 宫,, 嗽]",0
1154,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 嗽,, 瘴,, 宫]",0
1155,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 嗽,, 宫,, 瘴]",0
1156,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 宫,, 瘴,, 嗽]",0
1157,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[诸,, 宫,, 嗽,, 瘴]",0
1158,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[瘴,, 诸,, 嗽,, 宫]",1
1159,陈述 1 | 若 R 是一个整域，则 R[x] 是一个整域。陈述 2 | 若 R 是一个环，且 f(x) 和 g(x) 在 R[x] 中，则 deg (f(x)g(x)) = deg f(x) + deg g(x)。,abstract_algebra,"[瘴,, 诸,, 宫,, 嗽]",1
